sent_id,symbol,pub_date,elr,concept,lang,text,label_binary,label_tech,label_commitment,label_realisation,amount_flag,stratum,n_words
ZEIC|2023-02-07|DisclosuresDirectorsReport|jsc_DisclosureOfDirectorsReport|0|ar|109,ZEIC,2023-02-07,DisclosuresDirectorsReport,jsc_DisclosureOfDirectorsReport,ar,هندسة الذكاء الاصطناعي والروبوتات ج- رياض ومدارس الجامعة : من اهم المراكز التي حققتها رياض ومدارس جامعة الزرقاء على مستوى المملكة وإقليم الوسط والمديرية : المركز الأول والمركز الثاني على مستوى إقليم الوسط والمديرية في (مسابقة التلاوة والحديث ومسابقة الإبداع اللغة العربية (القصة والقصيدة الشعرية ) ومسابقة الإبداع اللغة الإنجليزية (المقالة والقصة القصيرة)، ومسابقة الموسيقى للأعمال الآلية والغنائية، مسابقة الإلقاء والخطابة، ومسابقة التلاوة والحديث الشريف، ومسابقة تحدي القراءة ، ومسابقة لوما ستارت 2022 - الممارسات التعليمية الفضلى، ضمن مشروع القبة الفلكية The Planetarium ومن بعض النشاطات والمبادرات التي اقامتها أو شاركت بها رياض ومدارس جامعة الزرقاء المشاركة في دوري كرة القدم المقامة على مستوى مديرية التربية.,,,,,FALSE,screen_positive,106
ZEIC|2023-02-07|DisclosuresDirectorsReport|jsc_DisclosureOfIssuingCompanysOrganizationalChartNumberOfItsEmployeesAndTheirClassesOfQualificationAndItsPersonnelQualifyingAndTrainingPrograms|0|en|1,ZEIC,2023-02-07,DisclosuresDirectorsReport,jsc_DisclosureOfIssuingCompanysOrganizationalChartNumberOfItsEmployeesAndTheirClassesOfQualificationAndItsPersonnelQualifyingAndTrainingPrograms,en,Secretariat * Consultants are from outside the company Audit and Internal Control Council's Secretariat 9 - B – The Organizational Structure of Zarqa University 202 1 Board of Trustees Consultants Internal Control Unit University President University Council President’s Office Deans’ Council Vices to the President President’s Counselors Secretariat of the Presidency and the Council Deanships Centers and Administrative Departments Dean of the Faculty of Sharea Dean of the Faculty of Arts Director of Public Relations Director of the Library Dean of the Faculty of Science Dean of the Faculty of Economics and Administrative Sciences Director of Financial Affairs Director of Development and Quality Assurance Unit Dean of the Faculty of Educational Sciences Dean of the Faculty of Law Director of Public Relations Director of Outside Projects Unit Dean of the Faculty of Medical Sciences Dean of the Faculty of Nursing Director of General Services Director of Translation Unit Dean of the Faculty of Engineering Technology Dean of the Faculty of Pharmacy Director of Medical Services and Insurance Director of Blended Learning Dean of the Faculty of Art and Design Dean of the Faculty of Mass Media Director of Supplies Director of Business Incubator Unit Dean of the Faculty of Information Technology Dean of Scientific Research Director of Islamic Cultural Center Director of Computer Center Dean of Students’ Affairs Dean of Admission and Registration Director of Continued Learning Center Director of Languages Center Dean of the Faculty of Dentistry Director of Electronic Learning Center Director of Energy Research Center 9 – C - The organizational Structure of Zarqa Technical Intermediate College Board of Trustees Audit and Control Unit Dean of the College Secretariat of the Council Department of Cyber Security and Artificial Intelligence Engineering Department of Digital Media and Animation Art Financial Department Secretariat Department of Architecture and Interior Design Department of Electric Vehicles Maintenance and Renewable Energy Technology College Council Deputy Dean Electric Vehicle Maintenance Artificial Intelligence Engineering Cyber Security Animation Arts Digital Media Renewable energy technology 9 – D - The organizational Structure of Zarqa University Schools and Kindergarten Chairman of Administrative Board General Director Deputy of General Director Supervision Unit Secretariat Archiving Supervision and Training Quality Assurance Registration and Student’s Affairs Financial Dept.,,,,,FALSE,screen_positive,365
JTEL|2025-04-24|DisclosuresAuditorsReport|jsc_AuditorsOpinionBasisExplanatory|0|en|10,JTEL,2025-04-24,DisclosuresAuditorsReport,jsc_AuditorsOpinionBasisExplanatory,en,"Consequently, we considered this to be a key audit matter.",,,,,FALSE,uniform_negative,10
MANE|2022-04-28|NotesListOfNotes|ifrs-full_DisclosureOfRelatedPartyExplanatory|0|en|83,MANE,2022-04-28,NotesListOfNotes,ifrs-full_DisclosureOfRelatedPartyExplanatory,en,Expenses are recognized on an accrual basis.,,,,,FALSE,uniform_negative,7
MANE|2022-04-28|NotesListOfNotes|jsc-rep_DisclosureOfNonCurrentBorrowings|0|en|87,MANE,2022-04-28,NotesListOfNotes,jsc-rep_DisclosureOfNonCurrentBorrowings,en,Current income tax is calculated in accordance with the Income Tax law applicable in the Hashemite Kingdom of Jordan.,,,,,FALSE,uniform_negative,19
ABCO|2025-08-14|NotesIncomeTax|jsc-rep_DisclosureOfTaxStatus|0|en|1,ABCO,2025-08-14,NotesIncomeTax,jsc-rep_DisclosureOfTaxStatus,en,"The Bank has submitted its tax returns for the years 2021, 2022 and 2023 which has not yet been reviewed yet by the Income and Sales Tax Department until the date of the consolidated financial statements.",,,,,FALSE,uniform_negative,36
MANE|2022-04-28|NotesListOfNotes|ifrs-full_DisclosureOfNoncontrollingInterestsExplanatory|0|ar|151,MANE,2022-04-28,NotesListOfNotes,ifrs-full_DisclosureOfNoncontrollingInterestsExplanatory,ar,( 25 ) القيمة العادلة للأدوات المالية تتمثل الأدوات المالية في الموجودات المالية والمطلوبات المالية.,,,,,FALSE,uniform_negative,15
MANE|2022-04-28|NotesListOfNotes|ifrs-full_DisclosureOfOtherNoncurrentAssetsExplanatory|0|en|1,MANE,2022-04-28,NotesListOfNotes,ifrs-full_DisclosureOfOtherNoncurrentAssetsExplanatory,en,"The company has increased its authorized and paid in capital several times over the years to become JD 110,000,000 divided into 110,000,000 shares with a par value of JD 1 per share.",,,,,FALSE,uniform_negative,32
MANE|2022-04-28|NotesListOfNotes|ifrs-full_DisclosureOfPrepaymentsAndOtherAssetsExplanatory|0|en|169,MANE,2022-04-28,NotesListOfNotes,ifrs-full_DisclosureOfPrepaymentsAndOtherAssetsExplanatory,en,(28) Capital Management The primary objective of the Group's capital management is to ensure that it maintains healthy capital ratios in order to support its business and maximize shareholder value.,,,,,FALSE,uniform_negative,30
MANE|2022-04-28|NotesListOfNotes|jsc-rep_DisclosureOfFinancialAssetsAtAmortizedCost|0|ar|90,MANE,2022-04-28,NotesListOfNotes,jsc-rep_DisclosureOfFinancialAssetsAtAmortizedCost,ar,القطاع الجغرافي يرتبط في تقديم منتجات او خدمات في بيئة اقتصادية محددة خاضعة لمخاطر وعوائد تختلف عن تلك المتعلقة بقطاعات عمل في بيئات اقتصادية مختلفة.,,,,,FALSE,uniform_negative,25
